Insercao,NumeroInserido,Comp_BST,Comp_AVL
15283,28039,50,30
15284,13023,42,28
15285,15380,22,26
15286,27944,48,28
15287,31541,38,30
15288,5116,36,30
15289,9830,38,28
15290,32110,22,26
15291,28737,42,30
15292,11788,64,26
15293,18465,40,30
15294,30145,40,26
15295,23270,46,28
15296,2704,24,24
15297,8747,42,30
15298,1735,32,26
15299,21587,36,30
15300,21824,36,30
15301,2847,24,30
15302,5205,34,32
15303,6446,38,26
15304,9704,46,28
15305,31016,30,26
15306,9119,38,28
15307,25656,36,28
15308,16150,30,26
15309,24921,22,30
15310,22412,46,28
15311,9965,34,30
15312,2067,34,28
15313,21294,28,30
15314,4833,34,28
15315,737,28,26
15316,17092,30,28
15317,32454,28,30
15318,26051,48,28
15319,10546,38,28
15320,28219,46,28
15321,16539,30,30
15322,2236,28,30
15323,16382,34,26
15324,29495,52,30
15325,28153,40,28
15326,13154,34,28
15327,3814,22,30
15328,15246,34,28
15329,17068,36,28
15330,23089,44,30
15331,19795,36,28
15332,13793,28,30
15333,7000,36,26
15334,26618,38,26
15335,24132,34,26
15336,32675,20,26
15337,31488,32,30
15338,24494,46,32
15339,23106,46,32
15340,10720,38,30
15341,4454,32,30
15342,14518,34,28
15343,2578,26,26
15344,20439,40,28
15345,12497,40,28
15346,1484,28,30
15347,3623,34,28
15348,13289,32,28
15349,3342,34,30
15350,12096,40,28
15351,9012,34,30
15352,19819,18,30
15353,15230,34,30
15354,21800,30,28
15355,25490,34,30
15356,11174,34,28
15357,15948,26,26
15358,6884,38,26
15359,8768,44,30
15360,30544,44,28
15361,11370,46,26
15362,5582,30,30
15363,24335,30,28
15364,24426,42,30
15365,25178,40,28
15366,23221,40,28
15367,1683,42,26
15368,21047,40,28
15369,7079,38,28
15370,19550,28,30
15371,8403,38,28
15372,1688,44,28
15373,9995,30,30
15374,7902,44,30
15375,143,40,26
15376,16885,36,30
15377,14831,28,26
15378,12720,36,24
15379,12294,38,26
15380,31481,32,30
15381,778,34,26
15382,25148,34,28
15383,3823,26,30
15384,18499,38,28
15385,2567,28,24
15386,28000,46,28
15387,6093,48,28
15388,15064,24,28
15389,27468,38,28
15390,7102,36,28
15391,3256,28,28
15392,27373,42,26
15393,22574,34,28
15394,8234,32,28
15395,21118,28,28
15396,20188,34,30
15397,18719,34,30
15398,20462,34,28
15399,20392,46,32
15400,12998,30,28
15401,23064,50,30
15402,7603,50,30
15403,7811,38,32
15404,25469,30,28
15405,3456,42,32
15406,19514,22,28
15407,32018,34,30
15408,17713,30,28
15409,21483,38,30
15410,29724,36,26
15411,11232,30,28
15412,7312,38,30
15413,158,38,28
15414,30908,32,30
15415,3922,38,30
15416,15232,36,30
15417,31958,36,30
15418,11598,44,28
15419,2970,36,30
15420,24119,36,26
15421,5648,44,28
15422,13548,34,28
15423,31109,32,28
15424,13634,24,28
15425,29003,52,26
15426,4651,42,26
15427,3874,24,30
15428,31924,32,28
15429,538,36,28
15430,30631,38,28
15431,9884,36,30
15432,29379,36,30
15433,4504,34,28
15434,23336,48,28
15435,15485,32,30
15436,27461,38,28
15437,19323,28,28
15438,12911,26,26
15439,16058,34,26
15440,32698,18,28
15441,20212,28,30
15442,25413,48,30
15443,16009,30,30
15444,26478,46,28
15445,5295,32,30
15446,4417,30,28
15447,10789,36,30
15448,9476,38,30
15449,3447,34,30
15450,21280,34,28
15451,8368,36,30
15452,2149,32,26
15453,1673,38,28
15454,20199,28,30
15455,6275,42,28
15456,25520,42,30
15457,3444,32,30
15458,6929,40,26
15459,16407,38,26
15460,23329,46,28
15461,4483,34,28
15462,30866,36,28
15463,19621,22,28
15464,26134,52,30
15465,9655,38,32
15466,24837,36,28
15467,18478,42,28
15468,10182,36,28
15469,10773,42,30
15470,7446,40,30
15471,32438,32,30
15472,28831,34,32
15473,23930,34,28
15474,22124,34,30
15475,27547,44,26
15476,25483,34,28
15477,22343,38,30
15478,2044,24,28
15479,21636,42,30
15480,16549,32,30
15481,24392,40,30
15482,2620,22,28
15483,6287,40,30
15484,2307,24,30
15485,20510,40,30
15486,23391,42,30
15487,11777,62,24
15488,8101,40,30
15489,21054,40,32
15490,8263,42,28
15491,3450,44,32
15492,15314,28,28
15493,14563,36,26
15494,11153,30,28
15495,20311,36,30
15496,2490,28,24
15497,22142,38,28
15498,23442,34,28
15499,12313,30,26
15500,11507,44,26
15501,10803,34,30
15502,19984,32,30
15503,30111,46,26
15504,717,34,28
15505,8224,30,28
15506,20996,28,26
15507,23352,44,28
15508,14439,28,26
15509,880,34,24
15510,14233,32,26
15511,9969,34,30
15512,30203,46,28
15513,24569,42,28
15514,14436,28,26
15515,11982,52,28
15516,6360,40,22
15517,17107,42,28
15518,10880,32,30
15519,30003,42,28
15520,20371,34,28
15521,325,24,26
15522,11226,34,28
15523,22499,36,24
15524,8572,36,30
15525,5060,34,30
15526,28117,50,28
15527,8538,38,28
15528,8071,36,28
15529,23737,44,28
15530,29851,32,26
15531,25093,42,28
15532,8325,30,30
15533,19232,30,28
15534,26540,38,28
15535,1204,30,24
15536,23213,40,30
15537,23634,50,30
15538,32381,36,30
15539,15253,30,28
15540,879,36,26
15541,4024,32,30
15542,20800,40,28
15543,12451,34,26
15544,17199,34,30
15545,535,36,26
15546,23090,46,30
15547,7062,42,30
15548,27011,44,30
15549,21822,38,30
15550,22204,40,30
15551,18442,34,28
15552,25600,32,26
15553,9135,40,28
15554,16474,34,30
15555,21475,38,30
15556,26793,38,30
15557,21183,38,30
15558,3575,36,30
15559,18278,30,28
15560,17300,24,28
15561,19553,26,28
15562,15365,20,28
15563,3419,32,30
15564,12992,26,28
15565,24885,34,26
15566,4371,32,28
15567,21048,42,30
15568,11333,34,26
15569,17747,34,28
15570,9041,40,28
15571,16476,32,30
15572,32158,28,30
15573,25359,42,28
15574,22416,46,28
15575,19474,28,26
15576,2861,26,28
15577,32743,24,28
15578,13254,38,28
15579,10616,34,30
15580,25026,32,28
15581,18736,28,30
15582,30346,48,28
15583,13373,34,26
15584,3413,34,28
15585,9392,40,30
15586,2526,20,26
15587,24363,30,30
15588,17704,28,24
15589,20929,28,28
15590,20509,42,30
15591,13951,32,28
15592,16122,32,26
15593,22670,40,30
15594,6179,30,26
15595,19959,34,32
15596,28049,48,30
15597,4103,44,28
15598,17886,28,30
15599,32479,28,26
15600,31031,28,26
15601,31233,22,26
15602,19365,28,30
15603,5860,32,30
15604,20,30,26
15605,369,36,28
15606,28375,40,30
15607,12792,38,26
15608,20284,38,30
15609,31680,36,32
15610,422,36,28
15611,5481,40,32
15612,11689,44,26
15613,1657,34,30
15614,24143,34,28
15615,5681,42,30
15616,15819,28,28
15617,28903,38,30
15618,27800,42,26
15619,20348,36,28
15620,22550,40,26
15621,28326,44,30
15622,31585,38,28
15623,23136,42,30
15624,2692,22,28
15625,15521,26,24
15626,8410,40,30
15627,7452,38,30
15628,24897,28,26
15629,10655,30,30
15630,13020,44,28
15631,14569,32,26
15632,11158,26,28
15633,4907,26,28
15634,7842,38,30
15635,6088,50,30
15636,20569,34,28
15637,28207,48,28
15638,11325,40,28
15639,26012,44,28
15640,1639,40,26
15641,7997,46,28
15642,22799,40,32
15643,4072,34,28
15644,19685,26,26
15645,6417,42,24
15646,6146,42,26
15647,1026,36,28
15648,22321,38,30
15649,20766,38,26
15650,4329,34,26
15651,3593,44,30
15652,17630,30,26
15653,14828,30,28
15654,28149,44,28
15655,16747,40,30
15656,18017,40,32
15657,3132,22,28
15658,26087,48,30
15659,11005,36,30
15660,20159,28,32
15661,917,28,26
15662,28530,36,32
15663,21170,42,30
15664,28182,48,28
15665,15287,24,28
15666,31275,28,30
15667,22755,38,28
15668,18541,32,30
15669,15935,36,28
15670,12563,34,26
15671,16702,42,26
15672,7142,42,28
15673,30586,44,32
15674,8328,28,30
15675,28684,40,28
15676,9960,36,30
15677,27794,38,26
15678,25763,30,28
15679,16741,38,28
15680,18814,34,28
15681,20036,34,32
15682,22796,38,30
15683,19957,36,32
15684,15519,30,26
15685,2879,18,26
15686,13242,38,28
15687,11508,46,28
15688,15908,32,26
15689,7514,46,28
15690,246,34,28
15691,2333,26,28
15692,32340,26,28
15693,14275,26,28
15694,3045,30,28
15695,9069,34,30
15696,19731,34,28
15697,16756,44,30
15698,7151,42,30
15699,27550,50,28
15700,17260,36,28
15701,1470,22,28
15702,15553,26,26
15703,13542,36,28
15704,22400,44,28
15705,539,38,30
15706,6177,32,26
15707,29092,42,26
15708,31142,26,30
15709,18129,36,28
15710,30730,34,30
15711,9279,34,26
15712,11258,36,26
15713,28043,50,30
15714,14933,22,24
15715,3972,38,30
15716,1128,30,26
15717,4944,32,32
15718,31004,38,28
15719,25627,40,30
15720,4646,40,26
15721,19522,28,30
15722,32468,32,28
15723,15661,32,30
15724,9882,32,28
15725,20795,40,28
15726,14568,34,28
15727,13941,30,26
15728,1487,34,30
15729,19466,24,28
15730,4442,32,28
15731,24541,36,30
15732,30802,30,30
15733,26548,40,28
15734,541,34,28
15735,27270,48,28
15736,13772,24,26
15737,21307,34,28
15738,19201,24,28
15739,32518,34,28
15740,8379,38,32
15741,12640,38,26
15742,25352,38,28
15743,22445,34,28
15744,24810,32,28
15745,27923,46,30
15746,5024,30,30
15747,12383,48,30
15748,24669,40,28
15749,22372,54,28
15750,11490,42,26
15751,31026,30,30
15752,30144,42,28
15753,29173,36,28
15754,8183,40,28
15755,2192,28,28
15756,13718,26,30
15757,32258,30,28
15758,27248,44,28
15759,30593,42,32
15760,19418,30,28
15761,15226,40,30
15762,16957,38,30
15763,18400,26,28
15764,11978,54,28
15765,11555,46,26
15766,2255,32,28
15767,4400,36,26
15768,16279,32,30
15769,5347,30,32
15770,4942,34,32
15771,27133,42,28
15772,20135,36,32
15773,20318,28,28
15774,16435,26,26
15775,1772,32,26
15776,15490,34,30
15777,11440,38,26
15778,21554,44,28
15779,29293,42,30
15780,16107,38,28
15781,5358,28,30
15782,30386,42,30
15783,32113,24,28
15784,4569,36,28
15785,9137,38,28
15786,15823,28,28
15787,2930,26,28
15788,24450,38,30
15789,18846,40,30
15790,5334,32,30
15791,14747,34,26
15792,7049,38,30
15793,8485,40,28
15794,23174,32,28
15795,6662,38,28
15796,32379,38,32
15797,251,32,26
15798,2914,28,30
15799,11647,46,24
15800,17560,30,28
15801,2586,22,26
15802,26851,36,28
15803,19930,28,32
15804,17842,30,28
15805,13310,40,30
15806,9569,34,30
15807,5999,34,30
15808,24454,38,32
15809,24811,34,30
15810,21679,40,30
15811,8627,38,28
15812,30425,48,30
15813,15487,36,30
15814,4938,32,30
15815,23766,38,32
15816,22093,34,28
15817,29606,48,26
15818,9420,36,28
15819,3767,38,30
15820,23423,34,28
15821,7583,58,30
15822,23789,36,28
15823,26446,54,28
15824,27087,32,24
15825,25728,34,28
15826,20483,40,30
15827,2916,26,30
15828,2261,34,30
15829,30010,40,24
15830,28275,44,30
15831,27894,50,28
15832,377,40,28
15833,24551,40,28
15834,7946,40,32
15835,330,28,26
15836,24057,30,28
15837,2387,26,28
15838,4410,36,28
15839,9068,36,30
15840,26531,38,28
15841,6882,40,28
15842,9523,28,30
15843,32653,24,28
15844,1713,32,26
15845,1990,24,28
15846,2386,28,30
15847,7733,40,32
15848,20276,40,32
15849,5186,38,30
15850,3287,36,28
15851,8317,26,30
15852,25349,40,28
15853,14778,26,26
15854,6921,42,28
15855,23702,42,28
15856,22859,42,28
15857,6249,38,30
15858,18382,26,28
15859,10996,28,30
15860,28421,44,30
15861,864,36,28
15862,21335,28,30
15863,4423,24,28
15864,24374,32,30
15865,13212,36,28
15866,17359,26,28
15867,2101,24,28
15868,17525,24,26
15869,7320,38,30
15870,4849,34,30
15871,3549,38,30
15872,9867,40,28
15873,15927,28,28
15874,19521,30,32
15875,1451,24,30
15876,19611,24,28
15877,20780,38,26
15878,12592,40,26
15879,27601,36,30
15880,25779,24,28
15881,3375,34,30
15882,29189,44,28
15883,22683,40,32
15884,2136,30,28
15885,30536,32,28
15886,27905,38,26
15887,25501,38,30
15888,21064,36,32
15889,2113,30,30
15890,6889,36,26
15891,19239,28,28
15892,19946,38,32
15893,5276,42,30
15894,30562,42,32
15895,13021,46,28
15896,25658,38,28
15897,30640,44,32
15898,24852,34,28
15899,24353,34,30
15900,29121,38,26
15901,8507,42,30
15902,29618,38,26
15903,21709,38,30
15904,25712,38,30
15905,26406,44,28
15906,23227,44,26
15907,23537,30,28
15908,24660,38,28
15909,32646,26,28
15910,32418,36,28
15911,27348,30,28
15912,230,36,28
15913,6353,44,28
15914,2658,24,28
15915,18032,44,30
15916,13879,38,30
15917,17534,28,28
15918,4335,36,28
15919,2209,40,30
15920,12202,52,28
15921,23633,52,30
15922,29697,36,24
15923,10535,36,28
15924,27436,44,28
15925,24063,34,28
15926,5088,36,30
15927,15395,22,28
15928,14516,36,28
15929,23576,44,32
15930,10876,34,32
15931,23501,30,30
15932,5949,44,32
15933,4116,42,28
15934,5338,30,30
15935,22110,32,28
15936,26899,48,28
15937,881,36,26
15938,25083,44,26
15939,6357,44,26
15940,26731,32,28
15941,6741,28,28
15942,13236,36,24
15943,16376,32,28
15944,2119,28,28
15945,23047,42,28
15946,2079,30,28
15947,24276,38,30
15948,18285,20,26
15949,2088,30,28
15950,21586,38,32
15951,15839,36,28
15952,31889,26,28
15953,5666,40,30
15954,3420,34,30
15955,24610,36,28
15956,16415,40,28
15957,3494,44,30
15958,23872,40,28
15959,28230,46,28
15960,12400,40,28
15961,18912,34,30
15962,5062,32,30
15963,21862,32,30
15964,1172,26,26
15965,1983,22,28
15966,12636,40,28
15967,22087,32,28
15968,18928,28,32
15969,2906,22,30
15970,29731,38,26
15971,1265,22,26
15972,1991,26,28
15973,5964,32,30
15974,10412,40,32
15975,270,34,28
15976,24512,42,30
15977,31019,30,28
15978,26373,40,26
15979,28443,38,30
15980,13497,26,28
15981,2880,20,28
15982,4604,46,28
15983,24003,46,30
15984,31671,32,30
15985,23680,40,30
15986,1649,34,30
15987,32146,26,26
15988,2917,28,30
15989,12675,40,26
15990,11050,42,28
15991,2876,20,28
15992,32551,26,28
15993,17364,26,28
15994,30889,34,30
15995,28221,48,30
15996,12203,54,30
15997,25227,36,26
15998,1675,40,28
15999,9024,38,30
16000,21493,40,32
16001,4284,40,28
16002,5261,34,30
16003,745,30,26
16004,26522,40,26
16005,2217,34,28
16006,3196,22,30
16007,17253,36,28
16008,11772,56,26
16009,23535,32,28
16010,30179,42,28
16011,13775,26,28
16012,8477,42,30
16013,8370,38,32
16014,29958,34,28
16015,5198,38,32
16016,21974,38,26
16017,17936,34,28
16018,13066,36,28
16019,27233,44,30
16020,27835,50,28
16021,8404,42,32
16022,17924,28,26
16023,14509,36,30
16024,4020,32,28
16025,9095,34,28
16026,23690,38,30
16027,15117,28,30
16028,15026,38,28
16029,13504,24,28
16030,24720,24,30
16031,9117,38,28
16032,7042,38,28
16033,9216,40,28
16034,20945,24,28
16035,13753,30,28
16036,15508,36,30
16037,10574,34,28
16038,9613,34,28
16039,21945,42,28
16040,20971,34,28
16041,1246,32,26
16042,19546,28,28
16043,1212,32,26
16044,31718,34,28
16045,29639,36,26
16046,24180,36,28
16047,14768,28,28
16048,29475,42,28
16049,20098,36,32
16050,10673,28,28
16051,22950,44,28
16052,24901,28,26
16053,24215,30,28
16054,7541,48,28
16055,17452,34,30
16056,26694,32,26
16057,25438,36,30
16058,16552,34,30
16059,8822,34,30
16060,8780,42,30
16061,24379,36,30
16062,12515,40,26
16063,24155,38,28
16064,16055,36,28
16065,28599,50,30
16066,20230,34,32
16067,27268,52,30
16068,27735,36,28
16069,24982,40,30
16070,21572,40,28
16071,22131,36,30
16072,13335,34,26
16073,13211,38,28
16074,6368,44,26
16075,15290,24,28
16076,5064,34,30
16077,14795,30,24
16078,2873,20,28
16079,4623,36,26
16080,27319,50,28
16081,4308,40,28
16082,6175,38,26
16083,17141,42,26
16084,18811,34,28
16085,3206,18,28
16086,14710,30,26
16087,21215,38,30
16088,6946,38,26
16089,15498,38,30
16090,12167,56,28
16091,24887,34,26
16092,146,38,30
16093,26826,46,28
16094,17996,36,28
16095,14917,24,28
16096,31929,32,26
16097,10256,32,30
16098,3981,44,30
16099,2545,38,28
16100,4666,38,30
16101,4654,42,26
16102,12915,26,26
16103,24128,38,28
16104,25715,40,32
16105,23085,44,30
16106,16829,40,30
16107,13895,40,28
16108,29005,54,28
16109,17019,46,28
16110,13130,34,26
16111,19435,36,30
16112,14771,30,28
16113,22165,40,30
16114,31883,22,28
16115,3261,26,28
16116,14855,30,26
16117,31280,30,30
16118,18952,48,30
16119,261,32,24
16120,27505,36,28
16121,22353,40,30
16122,12833,34,26
16123,30117,48,28
16124,24706,32,24
16125,4127,40,26
16126,2908,24,28
16127,12201,54,30
16128,22615,22,28
16129,6893,42,28
16130,3394,44,30
16131,7672,50,30
16132,4121,38,26
16133,30392,40,28
16134,7944,42,32
16135,11724,52,26
16136,31738,36,26
16137,16766,40,30
16138,8494,44,30
16139,2926,22,28
16140,15811,28,28
16141,26868,38,28
16142,20927,30,30
16143,13933,44,30
16144,24288,34,26
16145,29700,42,26
16146,4232,44,28
16147,18199,18,28
16148,10206,38,30
16149,31408,28,30
16150,7237,38,26
16151,17174,28,28
16152,486,34,26
16153,5,26,28
16154,12535,28,30
16155,14883,22,24
16156,29234,46,28
16157,17804,28,26
16158,2379,30,30
16159,9892,34,30
16160,22722,36,32
16161,15348,24,26
16162,1954,24,26
16163,5275,44,30
16164,2986,32,28
16165,11260,38,28
16166,13097,36,28
16167,1459,20,30
16168,19664,24,28
16169,14915,26,28
16170,10344,42,30
16171,15573,24,28
16172,2102,26,30
16173,9094,36,30
16174,5577,26,30
16175,7855,42,32
16176,3582,44,28
16177,28956,36,30
16178,29166,38,28
16179,5425,34,30
16180,6377,44,28
16181,24740,32,28
16182,3871,26,32
16183,19606,30,28
16184,21028,38,30
16185,21334,30,32
16186,11735,50,26
16187,29006,56,28
16188,18058,32,28
16189,2291,30,30
16190,30704,28,32
16191,16077,36,26
16192,7736,36,30
16193,19119,30,28
16194,27207,40,30
16195,2064,30,26
16196,32457,28,28
16197,24980,42,30
16198,27520,44,26
16199,13638,26,26
16200,7035,46,28
16201,3630,30,28
16202,32337,28,30
16203,6203,34,28
16204,7723,42,28
16205,8896,38,28
16206,14931,24,26
16207,32598,20,28
16208,23143,40,30
16209,8115,42,30
16210,26514,38,26
16211,8610,36,28
16212,7567,46,30
16213,7862,38,32
16214,10224,40,28
16215,1072,28,26
16216,4979,28,30
16217,6062,48,26
16218,25328,36,28
16219,347,32,26
16220,4799,40,28
16221,252,34,26
16222,23346,46,30
16223,29560,42,26
16224,21843,26,28
16225,19651,22,28
16226,1718,30,30
16227,24094,38,30
16228,31371,26,30
16229,5588,30,32
16230,20714,40,28
16231,23036,44,30
16232,20576,30,30
16233,29163,46,28
16234,20096,38,32
16235,4612,46,28
16236,11957,40,26
16237,21592,34,30
16238,20272,32,30
16239,12163,54,28
16240,14791,30,24
16241,3518,42,32
16242,7797,38,32
16243,24650,40,28
16244,18408,28,28
16245,18692,36,30
16246,14818,32,26
16247,8440,36,30
16248,10489,36,28
16249,16824,40,30
16250,17516,30,30
16251,11280,42,26
16252,32329,34,30
16253,6370,46,28
16254,20279,42,32
16255,8069,38,30
16256,19176,24,28
16257,3134,22,28
16258,1404,24,30
16259,16211,38,30
16260,20407,38,30
16261,5950,46,32
16262,10956,36,32
16263,9393,42,30
16264,1046,32,24
16265,8092,40,28
16266,31976,34,26
16267,29218,40,28
16268,13185,32,28
16269,18944,46,30
16270,29340,34,30
16271,11017,18,30
16272,19874,30,30
16273,8869,42,28
16274,12778,32,28
16275,28997,54,28
16276,16421,34,28
16277,28513,52,30
16278,1542,36,30
16279,11582,40,26
16280,2992,34,30
16281,6602,40,30
16282,28045,52,32
16283,6337,40,26
16284,16889,34,28
16285,4753,36,26
16286,13102,38,28
16287,12123,34,28
16288,8502,44,28
16289,22325,38,30
16290,5749,42,30
16291,26920,38,30
16292,25386,36,28
16293,7167,50,28
16294,16266,30,26
16295,5626,36,30
